new_id,batch,sex,ssctotal,sscyear,hsctotal,hscyear,dif_ssc_hsc,dif_hsc_uni,drop_out,semester1_cgpa,semester1_fail,semester2_cgpa,semester2_fail,semester3_cgpa,semester3_fail,semester4_cgpa,semester4_fail,semester5_cgpa,semester5_fail,semester6_cgpa,semester6_fail,semester7_cgpa,semester7_fail,semester8_cgpa,semester8_fail,semester9_cgpa,semester9_fail,semester10_cgpa,semester10_fail,semester11_cgpa,semester11_fail,semester12_cgpa,semester12_fail,semester13_cgpa,semester13_fail,semester14_cgpa,semester14_fail,semester15_cgpa,semester15_fail,semester16_cgpa,semester16_fail
231,20122,m,4.06,2010.0,3.2,2012.0,0,0,reguler,1.8333333333333333,1,1.8157894736842106,2,2.1153846153846154,2,1.71875,4,1.7272727272727273,4,1.6346153846153846,2,1.622093023255814,3,1.8617021276595744,1,1.6574074074074074,3,1.837962962962963,3,1.7412280701754386,4,1.7254098360655739,3,2.069672131147541,1,1.9448529411764706,4,1.9448529411764706,0,1.9448529411764706,0
232,20170,male,4.63,2014.0,3.42,2016.0,0,1,reguler,1.5833333333333333,1,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0,1.5833333333333333,0
233,20111,male,3.44,2003.0,3.1,2006.0,1,5,dropOut,3.25,0,3.0,0,2.6956521739130435,1,1.9545454545454546,3,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0,1.9545454545454546,0
234,20161,male,5.0,2013.0,4.08,2015.0,0,1,reguler,3.75,0,3.352272727272727,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0,3.4214285714285713,0
235,20081,male,3.63,2003.0,4.1,2007.0,2,1,reguler,3.625,0,3.25,0,3.3,0,3.3392857142857144,0,3.361111111111111,0,3.4886363636363638,0,3.5096153846153846,0,3.4833333333333334,0,3.4779411764705883,0,3.4671052631578947,0,3.4107142857142856,0,3.397727272727273,0,3.397727272727273,0,3.397727272727273,0,3.397727272727273,0,3.397727272727273,0
236,20142,female,4.06,2011.0,4.1,2014.0,1,0,reguler,0.8333333333333334,2,1.855263157894737,1,1.8416666666666666,1,2.2222222222222223,1,2.425,1,2.6420454545454546,1,2.6944444444444446,0,2.51171875,1,2.51171875,0,2.51171875,0,2.51171875,0,2.51171875,0,2.51171875,0,2.51171875,0,2.51171875,0,2.51171875,0
237,20141,male,5.0,2010.0,4.8,2012.0,0,2,reguler,3.8125,0,3.8365384615384617,0,3.8333333333333335,0,3.806603773584906,0,3.7686567164179103,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0,3.7943037974683542,0
238,20170,male,4.94,2014.0,4.17,2016.0,0,1,reguler,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
239,20170,male,4.31,2013.0,3.67,2016.0,1,1,reguler,0.6666666666666666,2,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0
240,20170,male,5.0,2013.0,5.0,2015.0,0,2,reguler,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0,2.0833333333333335,0
241,20130,male,5.0,2010.0,4.0,2012.0,0,1,reguler,1.75,1,2.6842105263157894,0,2.066666666666667,2,2.4625,0,2.1018518518518516,4,2.4698275862068964,0,2.4401408450704225,1,2.4290123456790123,0,2.5,0,2.537878787878788,0,2.440265486725664,1,2.5,0,2.5,0,2.5,0,2.5,0,2.5,0
245,20142,male,4.13,2012.0,4.0,2014.0,0,0,reguler,1.6666666666666667,1,2.013157894736842,1,2.275,0,2.25,1,2.30625,2,2.5454545454545454,0,2.705,0,2.6166666666666667,1,2.6166666666666667,0,2.6166666666666667,0,2.6166666666666667,0,2.6166666666666667,0,2.6166666666666667,0,2.6166666666666667,0,2.6166666666666667,0,2.6166666666666667,0
246,20100,male,4.38,2007.0,3.3,2009.0,0,1,reguler,3.826923076923077,0,3.7717391304347827,0,3.6666666666666665,0,3.607142857142857,0,3.5443548387096775,0,3.597972972972973,0,3.545977011494253,0,3.5126262626262625,0,3.536363636363636,0,3.4173387096774195,2,3.3834586466165413,0,3.483455882352941,0,3.4722222222222223,0,3.4722222222222223,0,3.4722222222222223,0,3.4722222222222223,0
247,20160,male,5.0,2012.0,3.9,2014.0,0,2,reguler,0.75,2,1.45,2,2.201923076923077,1,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0,3.0078125,0
248,20151,male,4.75,2012.0,3.8,2014.0,0,1,reguler,2.25,0,2.6184210526315788,0,2.8984375,0,2.989130434782609,0,2.9208333333333334,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0,3.0135135135135136,0
250,20170,female,4.44,2014.0,3.92,2016.0,0,1,dropOut,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
251,20150,female,3.69,2012.0,4.6,2014.0,0,1,reguler,2.3333333333333335,0,2.409090909090909,0,2.65625,0,2.6277777777777778,0,2.705357142857143,0,2.768939393939394,0,2.819620253164557,0,2.819620253164557,0,2.819620253164557,0,2.819620253164557,0,2.819620253164557,0,2.819620253164557,0,2.819620253164557,0,2.819620253164557,0,2.819620253164557,0,2.819620253164557,0
252,20151,male,5.0,2011.0,4.2,2013.0,0,2,dropOut,0.6666666666666666,2,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0,0.6666666666666666,0
253,20161,male,5.0,2012.0,4.7,2014.0,0,2,reguler,3.8333333333333335,0,3.8421052631578947,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0,3.8548387096774195,0
254,20160,female,5.0,2012.0,3.9,2014.0,0,2,reguler,3.0,0,3.2386363636363638,0,3.3958333333333335,0,2.875,3,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0,2.875,0
255,20160,female,4.69,2012.0,5.0,2014.0,0,2,reguler,2.5833333333333335,0,2.772727272727273,0,2.7916666666666665,0,2.5531914893617023,1,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0,2.5531914893617023,0
257,20150,male,5.0,2011.0,4.6,2013.0,0,2,reguler,3.1666666666666665,0,2.7386363636363638,1,2.5428571428571427,1,2.8579545454545454,1,2.9954545454545456,0,2.9130434782608696,1,2.7625,1,2.7625,0,2.7625,0,2.7625,0,2.7625,0,2.7625,0,2.7625,0,2.7625,0,2.7625,0,2.7625,0
258,20120,male,4.38,2009.0,4.5,2011.0,0,1,reguler,3.4166666666666665,0,3.223684210526316,0,3.3863636363636362,0,3.4239130434782608,0,3.3157894736842106,0,3.239130434782609,0,3.0308641975308643,2,3.1385869565217392,0,3.085714285714286,0,3.1185344827586206,0,3.1125954198473282,0,3.097517730496454,0,3.1006944444444446,0,3.1006944444444446,0,3.1006944444444446,0,3.1006944444444446,0
259,20130,male,4.2,2009.0,2.0,2012.0,1,1,reguler,2.3333333333333335,0,2.2045454545454546,1,2.6328125,0,2.614130434782609,0,2.375,2,2.347826086956522,1,2.259259259259259,1,2.1785714285714284,2,2.2965686274509802,0,2.5070754716981134,0,2.4855371900826446,0,2.4813432835820897,0,2.50531914893617,0,2.50531914893617,0,2.50531914893617,0,2.50531914893617,0
260,20150,male,4.69,2012.0,5.0,2014.0,0,1,reguler,3.25,0,2.0,2,2.59375,1,2.7621951219512195,0,2.581730769230769,2,2.6166666666666667,1,2.9563492063492065,0,2.9563492063492065,0,2.9563492063492065,0,2.9563492063492065,0,2.9563492063492065,0,2.9563492063492065,0,2.9563492063492065,0,2.9563492063492065,0,2.9563492063492065,0,2.9563492063492065,0
262,20122,m,5.0,2009.0,4.5,2011.0,0,1,reguler,3.8333333333333335,0,3.5681818181818183,0,3.5208333333333335,0,3.415,0,3.25,1,3.432142857142857,0,3.358974358974359,0,3.1385869565217392,1,3.0297029702970297,2,3.1880952380952383,0,3.1004273504273505,2,3.0096153846153846,2,3.208029197080292,0,3.226950354609929,1,3.226950354609929,0,3.226950354609929,0
263,20120,male,4.94,2009.0,4.4,2011.0,0,1,reguler,3.5,0,3.3,0,3.0,1,3.0815217391304346,0,3.3903508771929824,0,3.73046875,0,3.688311688311688,0,3.697802197802198,0,3.634433962264151,0,3.715811965811966,0,3.8115384615384613,0,3.868794326241135,0,3.923611111111111,0,3.923611111111111,0,3.923611111111111,0,3.923611111111111,0
264,20150,female,3.94,2011.0,3.5,2014.0,1,1,reguler,3.1666666666666665,0,2.647727272727273,0,2.7109375,0,2.342391304347826,3,2.25,2,2.4365079365079363,0,2.463768115942029,1,2.463768115942029,0,2.463768115942029,0,2.463768115942029,0,2.463768115942029,0,2.463768115942029,0,2.463768115942029,0,2.463768115942029,0,2.463768115942029,0,2.463768115942029,0
265,20100,male,4.5,2004.0,3.2,2006.0,0,4,dropOut,1.8076923076923077,1,1.6785714285714286,1,1.3125,2,2.1847826086956523,1,1.8611111111111112,2,1.8257575757575757,3,1.6283783783783783,3,1.6283783783783783,0,1.6283783783783783,0,1.6283783783783783,0,1.6283783783783783,0,1.6283783783783783,0,1.6283783783783783,0,1.6283783783783783,0,1.6283783783783783,0,1.6283783783783783,0
266,20160,male,5.0,2011.0,3.7,2015.0,2,1,reguler,0.0,3,1.0,2,1.5681818181818181,3,1.5681818181818181,3,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0,1.5681818181818181,0
269,20161,male,4.94,2013.0,5.0,2015.0,0,1,reguler,3.0,0,3.215909090909091,0,2.8529411764705883,1,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0,2.8529411764705883,0
271,20170,female,5.0,2014.0,4.0,2016.0,0,1,reguler,1.0833333333333333,2,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0,1.0833333333333333,0
275,20161,female,5.0,2012.0,5.0,2014.0,0,2,reguler,3.4166666666666665,0,3.4545454545454546,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0,3.5403225806451615,0
276,20170,female,5.0,2013.0,5.0,2015.0,0,2,reguler,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0,3.9166666666666665,0
278,20131,male,5.0,2010.0,3.3,2012.0,0,1,reguler,3.5,0,2.6052631578947367,1,2.4910714285714284,1,1.9928571428571429,3,3.0,0,2.872340425531915,1,2.5625,3,2.5625,0,2.5625,0,2.5625,0,2.5625,0,2.5625,0,2.5625,0,2.5625,0,2.5625,0,2.5625,0
279,20142,male,4.06,2012.0,3.1,2014.0,0,0,reguler,0.0,3,0.4342105263157895,2,1.08,1,1.064516129032258,2,1.9596774193548387,0,2.2928571428571427,1,3.0256410256410255,0,2.8349056603773586,0,2.8349056603773586,0,2.8349056603773586,0,2.8349056603773586,0,2.8349056603773586,0,2.8349056603773586,0,2.8349056603773586,0,2.8349056603773586,0,2.8349056603773586,0
283,20161,male,4.63,2013.0,4.67,2015.0,0,1,reguler,3.25,0,2.9204545454545454,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0,2.9785714285714286,0
285,20150,male,4.25,2012.0,4.0,2014.0,0,1,reguler,3.0833333333333335,0,3.0657894736842106,0,3.2265625,0,3.161111111111111,1,3.1186440677966103,0,3.125,0,2.818452380952381,3,2.818452380952381,0,2.818452380952381,0,2.818452380952381,0,2.818452380952381,0,2.818452380952381,0,2.818452380952381,0,2.818452380952381,0,2.818452380952381,0,2.818452380952381,0
286,20112,male,4.69,2009.0,3.7,2011.0,0,0,dropOut,0.0,4,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
287,20141,female,3.81,2010.0,3.3,2012.0,0,2,reguler,2.6875,0,2.548076923076923,1,2.5069444444444446,1,2.345,1,2.525,0,2.6161971830985915,0,2.455357142857143,2,2.5543478260869565,1,2.545238095238095,0,2.545238095238095,0,2.545238095238095,0,2.545238095238095,0,2.545238095238095,0,2.545238095238095,0,2.545238095238095,0,2.545238095238095,0
288,20151,female,5.0,2011.0,5.0,2013.0,0,2,reguler,4.0,0,3.9204545454545454,0,3.9305555555555554,0,3.89,0,3.85546875,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0,3.867088607594937,0
289,20132,male,4.44,2009.0,4.1,2011.0,0,2,dropOut,1.125,2,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0,1.125,0
290,20160,female,5.0,2013.0,5.0,2015.0,0,1,reguler,3.5833333333333335,0,3.625,0,3.7291666666666665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0,3.665,0
293,20140,male,5.0,2011.0,4.3,2013.0,0,1,reguler,2.5833333333333335,0,2.0113636363636362,2,2.1206896551724137,2,2.4671052631578947,1,2.609375,0,2.4344262295081966,2,2.4926470588235294,2,2.6766666666666667,0,2.6666666666666665,0,2.7034313725490198,0,2.7034313725490198,0,2.7034313725490198,0,2.7034313725490198,0,2.7034313725490198,0,2.7034313725490198,0,2.7034313725490198,0
294,20132,male,4.81,2009.0,3.2,2012.0,1,1,reguler,1.8333333333333333,1,1.65,1,1.1785714285714286,3,1.3928571428571428,1,1.3455882352941178,2,1.3455882352941178,4,1.4,3,1.4,3,1.4,0,1.4,0,1.4,0,1.4,0,1.4,0,1.4,0,1.4,0,1.4,0
295,20140,male,4.75,2005.0,2.9,2008.0,1,6,dropOut,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
297,20150,male,4.38,2012.0,4.6,2014.0,0,1,reguler,3.1666666666666665,0,2.6136363636363638,1,2.59375,1,2.6785714285714284,0,2.763392857142857,0,2.8107142857142855,0,2.761904761904762,0,2.761904761904762,0,2.761904761904762,0,2.761904761904762,0,2.761904761904762,0,2.761904761904762,0,2.761904761904762,0,2.761904761904762,0,2.761904761904762,0,2.761904761904762,0
300,20160,female,4.31,2013.0,4.13,2015.0,0,1,dropOut,0.0,3,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0
302,20091,female,5.0,2006.0,4.0,2008.0,0,1,reguler,3.375,0,3.4583333333333335,0,3.325,0,3.642857142857143,0,3.5972222222222223,0,3.5454545454545454,0,3.5673076923076925,0,3.5833333333333335,0,3.6176470588235294,0,3.638157894736842,0,3.6547619047619047,0,3.653409090909091,0,3.653409090909091,0,3.653409090909091,0,3.653409090909091,0,3.653409090909091,0
303,20170,female,4.63,2013.0,3.75,2015.0,0,2,reguler,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0
305,20170,male,5.0,2014.0,4.17,2016.0,0,1,reguler,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0,2.1666666666666665,0
306,20150,male,4.75,2012.0,4.5,2014.0,0,1,reguler,1.6666666666666667,1,1.9318181818181819,0,2.3482142857142856,0,2.3529411764705883,1,2.7621951219512195,0,2.5738636363636362,1,2.5738636363636362,0,2.5738636363636362,0,2.5738636363636362,0,2.5738636363636362,0,2.5738636363636362,0,2.5738636363636362,0,2.5738636363636362,0,2.5738636363636362,0,2.5738636363636362,0,2.5738636363636362,0
307,20162,male,4.94,2012.0,3.1,2016.0,2,0,reguler,2.6666666666666665,0,2.289473684210526,1,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0,2.289473684210526,0
310,20142,male,4.13,2010.0,3.7,2014.0,2,0,reguler,3.25,0,3.0375,0,2.9166666666666665,0,2.9239130434782608,0,2.94140625,0,2.902439024390244,0,2.9425,0,2.8991228070175437,0,2.8991228070175437,0,2.8991228070175437,0,2.8991228070175437,0,2.8991228070175437,0,2.8991228070175437,0,2.8991228070175437,0,2.8991228070175437,0,2.8991228070175437,0
311,20121,male,5.0,2009.0,4.0,2011.0,0,1,reguler,2.9166666666666665,0,2.9239130434782608,0,2.8214285714285716,0,2.5969387755102042,1,2.4801587301587302,1,2.7746478873239435,0,2.919642857142857,0,2.9242424242424243,0,2.9232456140350878,0,2.894,0,2.877659574468085,0,2.8958333333333335,0,2.8958333333333335,0,2.8958333333333335,0,2.8958333333333335,0,2.8958333333333335,0
312,20140,female,4.69,2010.0,4.2,2012.0,0,2,reguler,3.75,0,3.3068181818181817,1,3.5347222222222223,0,3.555,0,3.5625,0,3.5357142857142856,0,3.567934782608696,0,3.5880952380952382,0,3.6176470588235294,0,3.6305970149253732,0,3.6305970149253732,0,3.6305970149253732,0,3.6305970149253732,0,3.6305970149253732,0,3.6305970149253732,0,3.6305970149253732,0
313,20160,male,4.94,2012.0,4.4,2014.0,0,2,reguler,3.5833333333333335,0,3.6956521739130435,0,3.6944444444444446,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0,3.6479591836734695,0
314,20150,male,5.0,2011.0,4.4,2013.0,0,2,reguler,2.9166666666666665,0,2.1973684210526314,1,2.5258620689655173,0,2.598684210526316,1,2.71875,0,2.6639344262295084,0,2.554054054054054,1,2.554054054054054,0,2.554054054054054,0,2.554054054054054,0,2.554054054054054,0,2.554054054054054,0,2.554054054054054,0,2.554054054054054,0,2.554054054054054,0,2.554054054054054,0
315,20110,male,4.38,2008.0,2.6,2010.0,0,1,reguler,2.576923076923077,0,2.6630434782608696,0,2.8541666666666665,0,2.82,0,2.81640625,0,2.804054054054054,0,2.7941176470588234,1,2.8072916666666665,0,2.936320754716981,0,3.0296610169491527,0,2.9867424242424243,0,2.9875886524822697,0,3.0034722222222223,0,3.0034722222222223,0,3.0034722222222223,0,3.0034722222222223,0
318,20161,male,5.0,2012.0,3.9,2014.0,0,2,reguler,3.3333333333333335,0,3.375,0,3.111111111111111,1,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0,3.111111111111111,0
319,20170,male,5.0,2013.0,4.08,2016.0,1,1,reguler,1.9166666666666667,1,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0,1.9166666666666667,0
320,20161,male,4.56,2012.0,3.5,2014.0,0,2,reguler,1.3333333333333333,1,0.9431818181818182,3,0.9821428571428571,3,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0,0.9821428571428571,0
322,20160,male,5.0,2012.0,5.0,2014.0,0,2,reguler,2.4166666666666665,0,1.3157894736842106,3,2.8552631578947367,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0,2.767857142857143,0
323,20170,male,5.0,2014.0,5.0,2016.0,0,1,reguler,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0
324,20150,male,3.88,2009.0,3.1,2014.0,3,1,reguler,2.5833333333333335,0,1.8409090909090908,2,2.1953125,0,2.511904761904762,0,2.5714285714285716,0,2.4714285714285715,1,2.509375,1,2.509375,0,2.509375,0,2.509375,0,2.509375,0,2.509375,0,2.509375,0,2.509375,0,2.509375,0,2.509375,0
327,20150,female,4.63,2011.0,5.0,2013.0,0,2,reguler,3.8333333333333335,0,3.625,0,3.7285714285714286,0,3.625,0,3.6885245901639343,0,3.7214285714285715,0,3.7560975609756095,0,3.7560975609756095,0,3.7560975609756095,0,3.7560975609756095,0,3.7560975609756095,0,3.7560975609756095,0,3.7560975609756095,0,3.7560975609756095,0,3.7560975609756095,0,3.7560975609756095,0
328,20170,female,4.25,2013.0,4.08,2015.0,0,2,reguler,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0,3.1666666666666665,0
329,20141,male,4.94,2011.0,4.7,2013.0,0,1,reguler,3.8125,0,3.6346153846153846,0,3.5833333333333335,0,3.6712962962962963,0,3.705223880597015,0,3.753125,0,3.734042553191489,0,3.7453703703703702,0,3.7395833333333335,0,3.7395833333333335,0,3.7395833333333335,0,3.7395833333333335,0,3.7395833333333335,0,3.7395833333333335,0,3.7395833333333335,0,3.7395833333333335,0
330,20090,male,4.25,2005.0,3.4,2008.0,1,1,reguler,3.0,0,3.2916666666666665,0,3.225,0,3.3035714285714284,0,3.1527777777777777,0,3.215909090909091,0,3.1634615384615383,0,3.1166666666666667,0,3.1171875,0,3.048611111111111,0,2.99375,0,3.0,0,3.0,0,3.0,0,3.0,0,3.0,0
331,20092,male,4.5,2005.0,2.8,2009.0,2,0,reguler,2.875,0,2.7916666666666665,0,2.725,0,2.732142857142857,0,2.7222222222222223,0,2.5795454545454546,1,2.6634615384615383,0,2.7,0,2.8308823529411766,0,2.848684210526316,0,2.8658536585365852,0,2.872093023255814,0,2.897727272727273,0,2.897727272727273,0,2.897727272727273,0,2.897727272727273,0
332,20162,male,4.56,2013.0,3.83,2015.0,0,1,reguler,3.25,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0,3.2083333333333335,0
335,20160,male,5.0,2013.0,4.25,2015.0,0,1,reguler,3.4166666666666665,1,3.5568181818181817,0,3.4097222222222223,0,2.946078431372549,1,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0,2.946078431372549,0
336,20130,male,3.56,2010.0,3.7,2012.0,0,1,reguler,3.0,0,2.4431818181818183,1,2.5086206896551726,2,2.782051282051282,0,2.5913461538461537,1,2.4682539682539684,2,2.4662162162162162,1,2.66875,0,2.5894736842105264,1,2.614485981308411,1,2.7626050420168067,0,2.7423664122137406,0,2.7423664122137406,0,2.7423664122137406,0,2.7423664122137406,0,2.7423664122137406,0
